WorkerId,HITId,Answer.proficiency1,Answer.proficiency2,proficiency_check_passed
AMYURTQIMAC8T,3HEADTGN2PSTP3RWMTCPZQNA488VRM,"When I was younger, I would go to school and work as hard as could be.","It's raining tomorrow, so I will work out inside.",yes
AN9MVFWRCF2OP,304QEQWKZPKAZPY0R47WK2SFZPBO0E,"When I was younger, I would go to school and played around with my friends.","It's raining tomorrow, so I'll stay inside if possible.",yes
AN9MVFWRCF2OP,3WRAAIUSBJZTUBAAKXRLSLVLJD3AX2,"When I was younger, I would go to school and not pay attention","It's raining tomorrow, so I'll stay home",yes
ANK8K5WTHJ61C,31S7M7DAGGQ39DSUCEFECWQQ1V3LT6,"When I was younger, I would go to school and play with my friends at recess.","It's raining tomorrow, so I need to take an umbrella with me to work.",yes
ANR1DGRZ314I5,3NSCTNUR2ZNKSSQ0ER8Q0241QETA5S,"When I was younger, I would go to school and play on the playground.","It's raining tomorrow, so I am wearing my favorite rain boots.",yes
ANTAJF0CKF25T,3ZRKL6Z1E83M8L1ECND8PZPW2TESGO,"When I was younger, I would go to school and for kids","It's raining tomorrow, so going to rain",no
AO32GL5867YY7,3HEADTGN2PSTP3RWMTCPZQNA36JRVO,"When I was younger, I would go to school and play soccer in the afternoon.","It's raining tomorrow, so the lawn will look nice next week.",yes
AOAMTLMPOJ7P7,3ZICQFRS31IJ0EIXX7V56Z250X7ZZM,"When I was younger, I would go to school and come back on my own","It's raining tomorrow, so let's be prepared",yes
AOIR8V07FYMH5,3WUVMVA7OB3IZ6APLFF6P6BWRD1AZZ,"When I was younger, I would go to school and learn about many different subjects.","It's raining tomorrow, so I should carry an umbrella with me to work.",yes
AOOLS8280CL0Z,3IKMEYR0LWVY58GZ8ZJHW94LBGW2KY,"When I was younger, I would go to school and talk to my friends.","It's raining tomorrow, so I'll be bringing my umbrella.",yes
AOS2PVHT2HYTL,3ZG552ORAM4CLJAB73XOYIF2SGT2VF,"When I was younger, I would go to school and enjoy the classes I was taking.","It's raining tomorrow, so I better wear boots and bring an umbrella.",yes
AOU4SVB679704,3AC6MFV69KIX9TI3RLPY6SY048RHZH,"When I was younger, I would go to school and study","It's raining tomorrow, so i cannot go to school",yes
AOWW3URQNRJ6U,329E6HTMSW2NQQCICZXMFJ9DHUWK3R,"When I was younger, I would go to school and learn different subjects like math and English.","It's raining tomorrow, so I will bring an umbrella with me.",yes
APGX2WZ59OWDN,3LXX8KJXPW9SVJMDR0QPDDT82T5O9Q,"When I was younger, I would go to school and play with my friends at recess.","It's raining tomorrow, so I will have to bring my umbrella.",yes
APLBF6JY2C1QZ,356TQKY9XFXLW8B45M392VC2SYE87W,"When I was younger, I would go to school and study very hard for good grades","It's raining tomorrow, so I wont be able to work in my garden.",yes
APU8QVDVUZB3Y,3IZPORCT1F9O72WCH4VLKPW1VR8HRO,"When I was younger, I would go to school and learn to read and write.","It's raining tomorrow, so I'll ensure to keep my umbrella in my bag.",yes
APVZMZOTSI5JR,3QI9WAYOGQBKBSC80A4MD8C78FBS6M,"When I was younger, I would go to school and reading books","It's raining tomorrow, so I bought a rain coat",no
AQ2SB9NTVK8NZ,3MQY1YVHS3KXC5C52M6OX6LVOMNB2N,"When I was younger, I would go to school and spend time with my friends.","It's raining tomorrow, so I will wear my rain boots.",yes
AQAXDL1INQC9Q,3ZC62PVYDHA5QOI3V7JZCT6JL01XXN,"When I was younger, I would go to school and spend time learning as much as I could.","It's raining tomorrow, so you should bring an umbrella with you.",yes
AQKASU6KLW1GZ,33Q5P9PUSPM6SL7N5TBXV11KRGMCZ3,"When I was younger, I would go to school and park","It's raining tomorrow, so I come with umbrella",no
AQL24433IP0QQ,335HHSX8CD5U6SD7Z301F0FXGQHDHE,"When I was younger, I would go to school and learn.","It's raining tomorrow, so I brought a coat.",yes
AQMLJYUQCSG22,30IRMPJWDZJF9SXKNPYIXHCTN8CKRV,"When I was younger, I would go to school and do all my classwork.","It's raining tomorrow, so I will need an umbrella.",yes
AQMLJYUQCSG22,39TX062QX1OTAQBPBICB5DHFD2AX3Q,"When I was younger, I would go to school and play with my other classmates.","It's raining tomorrow, so I will need to use an umbrella.",yes
AQWH9UY6FVU21,3IWA71V4TIGS79Y7UKA9CGTZNTCX6W,"When I was younger, I would go to school and study and learn new things","It's raining tomorrow, so I would reschedule my movement",yes
AQY8URN1JQDC2,3WJGKMRWVI93PK2RDBM049IH3YCDC5,"When I was younger, I would go to school and park, cycling and ground.","It's raining tomorrow, so I come with Umbrella",no
AR8O1107OAW4V,3BA7SXOG1JQVERVJE01F7C32TA7R8D,"When I was younger, I would go to school and eat lunch there.","It's raining tomorrow, so I can stay home.",yes
ARG392N6HWZCJ,3GVPRXWRPHUELENHE8F0FK6GUSTI7J,"When I was younger, I would go to school and go to classes and study hard everydy","It's raining tomorrow, so I will wear rainboots and a rain jacket",yes
ARI1EMAHUA9PO,35A1YQPVFEGZYA9YQF03H0SK3MYI54,"When I was younger, I would go to school and spend time with my friends in class.","It's raining tomorrow, so I think I'll take an umbrella.",yes
ARLGZWN6W91WD,37NXA7GVST6IM5WJH9FTDEEBYGJVLW,"When I was younger, I would go to school and learned a lot of new information.","It's raining tomorrow, so I should bring an umbrella.",yes
ARTARDCXLJ5H6,3D7VY91L65XNJ9GYC4P8CFZTUR4MBP,"When I was younger, I would go to school and Was a good student.","It's raining tomorrow, so I know I won't be able to sit outside.",yes
ARWF605I7RWM7,3GKAWYFRAPTMJ9BVIG86O9HO2HRPDV,"When I was younger, I would go to school and read books to learn new information.","It's raining tomorrow, so I will need to bring an umbrella.",yes
ARWN6TT8EWCFJ,3YZ7A3YHR5TOSOCUVRUHL2Y7CK0S56,"When I was younger, I would go to school and learn about history","It's raining tomorrow, so im going stay inside",yes
ASGL06ZNUZCRT,3YLTXLH3DF63VPGX4CRWFUWMU9KHPW,"When I was younger, I would go to school and my age is upper in im going to college.","It's raining tomorrow, so school is leave",no
ASJC3FUNX995V,3HFWPF5AK9JLE9PQH86O650NYO9S3G,"When I was younger, I would go to school and get good grades on my tests and quizzes.","It's raining tomorrow, so I will be sure to wear my coat.",yes
ASTDBTVY3WP1K,3Z33IC0JC0MNL3VASCC385NGYM2V9Z,"When I was younger, I would go to school and look forward to recess so I could play outside with my friends.","It's raining tomorrow, so I will stay home and curl up with a good book.",yes
ATJ92FYQX176Z,3QX22DUVOOH2SNE4HLG8DRT0YL9VMY,"When I was younger, I would go to school and studied a lot with my classmates.","It's raining tomorrow, so I'll stay home.",yes
ATP2BJPDK4K2B,3DGDV62G7O9ZGZDFLROPSQQK5Q2P2M,"When I was younger, I would go to school and go to my classes for the day.","It's raining tomorrow, so I brought an umbrella.",yes
ATSY5JUZFMZHA,3KA7IJSNW65T4CDB4KH0TJTOZWFPBO,"When I was younger, I would go to school and eat my breakfast.","It's raining tomorrow, so I will drive.",yes
ATUY1BTU5BQDE,3511RHPADVEQTYF28PAJCHP8DA6LRT,"When I was younger, I would go to school and learn about different subjects.","It's raining tomorrow, so I will stay indoors.",yes
AU2RMH9IZP60M,3UAU495MIISQFBAGPBLG99GME5WUOL,"When I was younger, I would go to school and learn about different subjects.","It's raining tomorrow, so I'm going to bring an umbrella with me.",yes
AU34T9OMHN4Z4,3UAU495MIISQFBAGPBLG99GMECQUOT,"When I was younger, I would go to school and learn math, history and science.","It's raining tomorrow, so I will need to bring an umbrella.",yes
AU849EHZNGV2Z,3O2Y2UIUCQUI62SBWUYOGSYAKK1KF0,"When I was younger, I would go to school and study subjects such as math, history, and science.","It's raining tomorrow, so I need to remember to bring an umbrella.",yes
AUAN582MLI96N,3BAWBGQGYLZJ7K7HDFEJU9WA3WEV7N,"When I was younger, I would go to school and play kickball at recess.","It's raining tomorrow, so I will watch a good movie and relax.",yes
AUFOO8PU2BK37,3CESM1J3EI3DI9THKFENAXFSFUWW6Z,"When I was younger, I would go to school and go to my scheduled classes.","It's raining tomorrow, so I will probably stay home and watch tv.",yes
AUFUUD4WG9CVO,3EHVO81VN5L0EXXVJAG6EYEOSV41H7,"When I was younger, I would go to school and made sure to spend as much time with my friends as possible.","It's raining tomorrow, so I am going to stay inside till it's over.",yes
AUQ79MANVDU9B,3R5OYNIC2C9T0Y7S468LTDZA654TPC,"When I was younger, I would go to school and study very hard to get into college.","It's raining tomorrow, so you should remember your umbrella.",yes
AUQ79MANVDU9B,3W9XHF7WGKVSP7ACRE3DXWDBBT9KT8,"When I was younger, I would go to school and study very hard.","It's raining tomorrow, so remember to bring an umbrella.",yes
AURYD2FH3FUOQ,3KQC8JMJGCSWO0BA6EUP2RTLQFI3H1,"When I was younger, I would go to school and listen to the teacher while taking notes.","It's raining tomorrow, so I will take an umbrella.",yes
AUZPFT19ZDAPD,3L1EFR8WWT5YP69KSX7ZQJKU9QPF91,"When I was younger, I would go to school and pretend I cared about my grades","It's raining tomorrow, so make sure to bring an umbrella",yes
AUZXHSWDT1PYQ,31JUPBOORN4KBT069G4JL0U3NIJ8L5,"When I was younger, I would go to school and learn about many different subjects.","It's raining tomorrow, so I plan on staying inside and getting some housework done.",yes
AVD6HMIO1HLFI,3MD8CKRQZZNKY8R254Y6W2CG8JCJRV,"When I was younger, I would go to school and play cops and robbers during recess.","It's raining tomorrow, so I plan on staying in and reading a book.",yes
AVEJOYXMU4K25,3MIVREZQVHYFXRIKAA9ISR2ORMAKQU,"When I was younger, I would go to school and have so much fun during recess.","It's raining tomorrow, so I will work on cutting some mosaic tiles.",yes
AVXEDARJC5HLU,30EMX9PEVKJRA7XX2EYNNRHP9AVKSJ,"When I was younger, I would go to school and hated every minute of it","It's raining tomorrow, so I will stay in and watch tv",yes
AW0MG225VXWCN,36U4VBVNQODTCO2WH32K34LRPZARUZ,"When I was younger, I would go to school and sleep during some classes.","It's raining tomorrow, so there's no chance of using the grill.",yes
AW1QY7Q83DYCJ,3QQUBC64ZEE0EU4ZT1WQERFLJMRXN3,"When I was younger, I would go to school and attend all my classes.","It's raining tomorrow, so I will stay inside.",yes
AWE9A4ZOP9LNU,3RSBJ6YZECQ1WTDQUMQHN9FJ4PBFOF,"When I was younger, I would go to school and play with my friends at recess.","It's raining tomorrow, so I am going to stay inside.",yes
AWKJJC3QFU9VW,3QI9WAYOGQBKBSC80A4MD8C78FBS6M,"When I was younger, I would go to school and learn about penguins.","It's raining tomorrow, so don't forget your umbrella.",yes
AWKUOA7M4P8YI,3NOEP8XAU420HFGC9G9IIGKGJ1SXPZ,"When I was younger, I would go to school and I learned many new things.","It's raining tomorrow, so stay safe at home.",yes
AXKTYKCT9NGHS,3W31J70BASWB3Q815S8N8MD7N79KCP,"When I was younger, I would go to school and learn about many different subjects.","It's raining tomorrow, so I must remember to pack my umbrella.",yes
AXLHYKARXUTKD,3O4VWC1GEW6SF660UEXAE49037M3J6,"When I was younger, I would go to school and LEARN SOME NEW THINGS.","It's raining tomorrow, so bring umbrella",yes
AXMPSUNKUBEIL,3OJX0UFJ0Z7N8O6ANM2YCJLXJD49UU,"When I was younger, I would go to school and learn about math and history","It's raining tomorrow, so I will stay home and read a book",yes
AXPZAP62ZYWP8,3IZVJEBJ6AKHC4YMV2YU919AVUB6Z5,"When I was younger, I would go to school and complete my homework right after.","It's raining tomorrow, so I need to bring a umbrella with me.",yes
AXQQBHFXMWR26,39WSF6KUV2L9QFDUZB6B5RUJSOWEOW,"When I was younger, I would go to school and learn some lessons.","It's raining tomorrow, so I felt very happy.",yes
AXRQT9X4XRXSS,3CVBMEMMXBGEPJCX8QXFF851UFEH7P,"When I was younger, I would go to school and read, make friends and daydream.","It's raining tomorrow, so I am gonna sleep in and curl up with a good book.",yes
AXY0D2AMLKE2A,3E22YV8GG16V5L287AM9KETIHNINP5,"When I was younger, I would go to school and learn a number of subjects.","It's raining tomorrow, so I will make sure to bring my umbrella.",yes
AY7WPVKHVNBLG,3RZS0FBRWKACEH5HIKDV43Z6HHFPCV,"When I was younger, I would go to school and try to get good grades.","It's raining tomorrow, so I will stay inside and clean my house.",yes
AY9UWGHEE2P04,3MJ28H2Y1E89UWK1OAD81XO6GXN5OH,"When I was younger, I would go to school and participate in my classes.","It's raining tomorrow, so I'm going to stay inside.",yes
AYDILOZLKOAS8,3ABAOCJ4R84ANFINVMMY74USGR5MQ1,"When I was younger, I would go to school and listen to the teacher","It's raining tomorrow, so i will stay at home",yes
AYJGQBBK6KXZ7,3Q7TKIAPOTAWSOWXQOFZ7S84X7QDLL,"When I was younger, I would go to school and sit at my desk.","It's raining tomorrow, so I probably won't take the dog for a long walk.",yes
AYO9K8VF5A11I,3ZXV7Q5FJBO0N4GN4HHQS9L2FBSCFF,"When I was younger, I would go to school and spend the day learning all sorts of new things.","It's raining tomorrow, so I think I'll make myself some soup for lunch.",yes
AZ5USSNKZI3Y1,37Y5RYYI0P5XU7W41XDCDLPR6LZSXA,"When I was younger, I would go to school and was not happy with my teacher.","It's raining tomorrow, so we won't be going to the beach.",yes
AZ5USSNKZI3Y1,3OYHVNTV5TYCCF54VXHE3M7OCLSKOM,"When I was younger, I would go to school and attempt to listen to the teacher, which was very difficult for me.","It's raining tomorrow, so we can stay home and bake brownies with marshmallows!",yes
AZ5ZYUCAQ0XDL,30ZKOOGW2W6L4APHD46EXCRKEYOA1A,"When I was younger, I would go to school and learn how to do math.","It's raining tomorrow, so I will dress appropriately.",yes
AZNIEFUIVB2H0,3FVBZG9CLJE078CDNRC60TVEN3Y0H3,"When I was younger, I would go to school and write on the chalkboard.","It's raining tomorrow, so I should find where I put my raincoat.",yes
AZZA3J049G7R5,33P2GD6NRNS2KYJHRKMOJDAN0ZEKHY,"When I was younger, I would go to school and walk back home in the afternoon","It's raining tomorrow, so I got my umbrella ready.",yes
AZZA3J049G7R5,3D17ECOUOEVLKPQW4PR4A4DE9QM312,"When I was younger, I would go to school and learn things there.","It's raining tomorrow, so you should bring an umbrella.",yes
A19HMCT6V15WRU,3NI0WFPPI9GKAJSWR8L2326OEPI608,"_When I was younger, I would go to school and study with friends","_It's raining tomorrow, so i wont go to offic",yes
A1G38F99VKAPRI,3HEM8MA6H9CG8IF0N2EQO8ONMY5QPV,"_When I was younger, I would go to school and acquire more knowledge and also I have earned many friends.","_It's raining tomorrow, so please don't go out and be prepared for everything.",yes
A2DCKE7398C0XV,3D4BBDG7ZHW57S0UKMGOR0W5DND3CS,"_When I was younger, I would go to school and play with my friends","_It's raining tomorrow, so i never go outside",yes
A2GCPNX75LDVAB,3ROUCZ907FUV26QJTP97A3OXXSROO4,"_When I was younger, I would go to school and playing game with my friends.","_It's raining tomorrow, so don't be going outside because rain causes a fever and cold.",yes
AQ5KGRJE4W53Z,3OWZNK3RYLPC84LB2DNJ2WDJE9JU2H,"_When I was younger, I would go to school and enjoyed the class very much.","It's raining tomorrow, so we need to plan according to it.",yes
A2JSMMELB161IW,3L4YG5VW9NSDUC85D7HBOF0ZOYODD5,"_When I was younger, I would go to school and church for meet with my teacher","_It's raining tomorrow, so I was there in my dreams;it will be raining the following day, I had been there before.	",yes
A3UP4PP3ZF1J39,3PA41K45VN4620ALR35KOH7SG6O7PK,"_When I was younger, I would go to school and learn four language skills","_It's raining tomorrow, so we must wait",yes
